"id_order","brand_cat"
328245,"Spek SeeThru accessories"
328283,"Lexar accessories"
328286,"Lexar accessories"
328286,"Lexar accessories"
328295,"Lexar accessories"
328295,"Tucano accessories"
328283,"Belkin accessories"
328320,"Lexar accessories"
328320,"Repair service"
328327,"iOttie accessories"
328327,"Apple accessories"
328336,"Lexar accessories"
328327,"iOttie accessories"
328340,"Lexar accessories"
328340,"Apple accessories"
328344,"Seagate accessories"
328342,"FCM accessories"
328336,"Wowewa accessories"
328344,"FCM accessories"
328348,"Kingston accessories"
328348,"FCM accessories"
328348,"Griffin accessories"
328348,"Hyper Pearl accessories"
328366,"Lexar accessories"
328367,"Apple accessories"
328367,"Apple accessories"
328367,"Hyper Pearl accessories"
328366,"Western Digital accessories"
328342,"Samsung accessories"
328391,"OWC accessories"
328391,"Thule accessories"
328391,"Western Digital accessories"
328391,"OWC accessories"
328400,"Apple pc"
328400,"Apple pc"
328401,"Apple accessories"
328401,"Apple accessories"
327661,"Lexar accessories"
327661,"Lifeproof accessories"
328217,"Pack pc"
328217,"Pack pc"
328443,"LaCie accessories"
328443,"LG display"
328443,"Pack accessories"
328459,"G-Technology accessories"
328459,"Kanex accessories"
328139,"Macally accessories"
328139,"Crucial accessories"
328486,"iFixit accessories"
328486,"iFixit accessories"
326968,"Western Digital accessories"
328511,"NewerTech accessories"
328511,"Crucial accessories"
328511,"OWC accessories"
328511,"FCM accessories"
328511,"Macally accessories"
328515,"Apple smartphone"
328515,"Apple accessories"
328518,"Crucial accessories"
328518,"NewerTech accessories"
328519,"Apple pc"
328520,"SanDisk accessories"
328520,"SanDisk accessories"
328519,"Apple pc"
328543,"Griffin accessories"
328543,"Belkin accessories"
328576,"Adonit accessories"
328579,"Lexar accessories"
328579,"Belkin accessories"
328595,"Adonit accessories"
328595,"Lexar accessories"
328624,"LaCie accessories"
328624,"Satechi accessories"
328624,"Toshiba accessories"
328633,"NewerTech accessories"
328633,"Crucial accessories"
328633,"OWC accessories"
328633,"FCM accessories"
328633,"Macally accessories"
328638,"Kingston accessories"
328638,"Belkin accessories"
328576,"TP-Link accessories"
328673,"Philips accessories"
328673,"Philips accessories"
313561,"Griffin accessories"
313561,"NewerTech accessories"
328679,"OWC accessories"
328679,"NewerTech accessories"
328679,"Service service"
328679,"Crucial accessories"
328697,"Lexar accessories"
328697,"iFixit accessories"
328712,"Lexar accessories"
328712,"Satechi accessories"
328712,"Lexar accessories"
328732,"Apple accessories"
328732,"iOttie accessories"
328761,"QNAP accessories"
328761,"Western Digital accessories"
328764,"Startech accessories"
328764,"Jaybird accessories"
328771,"Pack pc"
328771,"FCM accessories"
328776,"iFixit accessories"
328831,"NewerTech accessories"
328831,"OWC accessories"
328831,"FCM accessories"
328831,"Crucial accessories"
328841,"Apple accessories"
328841,"Muvit accessories"
328853,"iFixit accessories"
328853,"iFixit accessories"
328859,"Lifeproof accessories"
328859,"Lifeproof accessories"
328872,"Dell display"
328859,"Jabra accessories"
328872,"Belkin accessories"
328905,"BenQ display"
328905,"Western Digital accessories"
328924,"Apple laptop"
328924,"LG display"
328952,"iFixit accessories"
328953,"Kingston accessories"
328952,"iFixit accessories"
328953,"Toshiba accessories"
328953,"iFixit accessories"
328958,"Service service"
328958,"Pack accessories"
328776,"Western Digital accessories"
328993,"Apple laptop"
328993,"Tucano accessories"
328993,"TP-Link accessories"
329009,"iFixit accessories"
329009,"iFixit accessories"
329010,"Crucial accessories"
329015,"Crucial accessories"
329015,"IK Multimedia accessories"
329010,"Crucial accessories"
329029,"Tucano accessories"
329029,"Be.ez accessories"
325370,"JBL accessories"
329093,"Lexar accessories"
329093,"Lexar accessories"
329096,"QNAP accessories"
329096,"Western Digital accessories"
329106,"LaCie accessories"
329106,"Booq accessories"
329131,"Samsung accessories"
329131,"OWC accessories"
329160,"OWC accessories"
329160,"OWC accessories"
329168,"Pack accessories"
329168,"iFixit accessories"
303457,"Apple other"
303457,"Pack accessories"
329205,"TP-Link accessories"
329205,"Apple accessories"
329208,"SanDisk accessories"
329208,"SanDisk accessories"
329208,"NewerTech accessories"
329208,"OWC accessories"
329208,"FCM accessories"
329208,"Macally accessories"
329208,"Crucial accessories"
322755,"Pack accessories"
328369,"Bose accessories"
328369,"Apple other"
329228,"Lifeproof accessories"
329228,"Lifeproof accessories"
329228,"Lifeproof accessories"
329229,"Samsung accessories"
329232,"Pack pc"
329232,"LaCie accessories"
329241,"Apple pc"
329241,"Apple pc"
329286,"Thule accessories"
329286,"Western Digital accessories"
329327,"Mediterrans accessories"
329327,"Tucano accessories"
329354,"Startech accessories"
329354,"Booq accessories"
329385,"Western Digital accessories"
329389,"Kanex accessories"
329393,"NewerTech accessories"
329393,"Western Digital accessories"
329393,"Western Digital accessories"
329393,"Western Digital accessories"
329393,"OWC accessories"
329393,"OWC accessories"
329393,"Samsung accessories"
329393,"Synology other"
329405,"NewerTech accessories"
329385,"Synology other"
315639,"Belkin accessories"
329478,"Apple smartphone"
329478,"Apple extended warranty"
315639,"Griffin accessories"
329487,"Pack accessories"
329487,"FCM accessories"
329487,"Service service"
329504,"Apple smartphone"
329512,"FCM accessories"
329512,"Crucial accessories"
327888,"IK Multimedia accessories"
329550,"Henge Docks accessories"
329405,"Pack accessories"
329580,"OWC accessories"
328075,"Dell display"
329550,"OWC accessories"
329606,"Apple accessories"
329606,"Apple accessories"
329608,"LG display"
329608,"Apple accessories"
329608,"Logitech accessories"
329611,"Philips accessories"
329608,"Kanex accessories"
329608,"LG display"
329611,"TrackR accessories"
329623,"Dell display"
329623,"Apple accessories"
329608,"Samsung accessories"
329608,"OWC accessories"
329644,"NewerTech accessories"
329644,"OWC accessories"
329644,"Macally accessories"
329647,"Lexar accessories"
329644,"Crucial accessories"
329647,"SanDisk accessories"
329644,"SanDisk accessories"
329644,"SanDisk accessories"
329608,"Apple pc"
326887,"Seagate accessories"
329656,"Apple pc"
329656,"Apple accessories"
329656,"Apple accessories"
329656,"NewerTech accessories"
329656,"Kanex accessories"
326887,"Pack accessories"
329698,"Pack accessories"
329698,"Otterbox accessories"
329704,"SanDisk accessories"
329704,"SanDisk accessories"
329705,"OWC accessories"
329704,"Trascend accessories"
329229,"OWC accessories"
326887,"SanDisk accessories"
329721,"Crucial accessories"
329721,"Pack accessories"
329721,"Service service"
329723,"Western Digital accessories"
329723,"Seagate accessories"
329746,"Dell display"
329756,"OWC accessories"
329756,"Samsung accessories"
329766,"Samsung accessories"
329766,"OWC accessories"
329765,"Samsung accessories"
329765,"Crucial accessories"
329773,"Belkin accessories"
329773,"Griffin accessories"
329779,"Apple accessories"
329779,"Apple smartphone"
329779,"Apple tablet"
329779,"Apple accessories"
329779,"Apple accessories"
329793,"Apple pc"
329793,"Western Digital accessories"
326767,"Seagate accessories"
329838,"Tucano accessories"
329838,"Tucano accessories"
329838,"Adonit accessories"
329848,"Seagate accessories"
329850,"OWC accessories"
329838,"JBL accessories"
329850,"Samsung accessories"
322552,"Pack pc"
322552,"Logitech accessories"
322552,"LG display"
328031,"Seagate accessories"
329746,"Apple accessories"
324462,"Apple laptop"
329914,"Apple accessories"
329914,"Logitech accessories"
329919,"Western Digital accessories"
329919,"Startech accessories"
329919,"Western Digital accessories"
329927,"Apple accessories"
329916,"Seagate accessories"
329927,"Apple accessories"
329927,"Belkin accessories"
329916,"OWC accessories"
328075,"Samsung accessories"
329936,"Pack accessories"
329936,"OWC accessories"
329937,"Lexar accessories"
329938,"iFixit accessories"
329937,"Celly accessories"
329937,"Belkin accessories"
329938,"Belkin accessories"
329953,"LaCie accessories"
329954,"OWC accessories"
329953,"Eizo display"
329954,"Seagate accessories"
329956,"Apple accessories"
329956,"Apple accessories"
329956,"SanDisk accessories"
329504,"Apple pc"
329953,"TrackR accessories"
329989,"Replacement accessories"
329989,"Apple accessories"
329995,"OWC accessories"
329995,"Crucial accessories"
330007,"LG display"
330012,"SanDisk accessories"
330007,"NewerTech accessories"
326887,"Western Digital accessories"
330015,"Whoosh accessories"
330015,"Satechi accessories"
330016,"Crucial accessories"
330015,"Logitech accessories"
330020,"Western Digital accessories"
330020,"Pack accessories"
330020,"Seagate accessories"
330020,"iFixit accessories"
330020,"SanDisk accessories"
330023,"Pack accessories"
330023,"Seagate accessories"
330023,"SanDisk accessories"
330023,"Western Digital accessories"
330023,"iFixit accessories"
330016,"SanDisk accessories"
330016,"SanDisk accessories"
330036,"IK Multimedia accessories"
330036,"Apple accessories"
330050,"OWC accessories"
330050,"Samsung accessories"
305722,"Apple accessories"
305722,"Apple accessories"
328342,"NewerTech accessories"
305722,"Apple accessories"
330097,"Crucial accessories"
330124,"Crucial accessories"
327874,"Apple laptop"
330133,"OWC accessories"
330133,"Samsung accessories"
327874,"Apple accessories"
327874,"Apple accessories"
327874,"Apple accessories"
330139,"Pack accessories"
330139,"Service service"
330145,"Apple smartphone"
330145,"Apple accessories"
330148,"Apple accessories"
330148,"Logitech accessories"
330159,"IK Multimedia accessories"
330159,"OWC accessories"
330170,"Apple accessories"
330170,"TP-Link accessories"
327442,"Pack accessories"
330174,"Lexar accessories"
330174,"Belkin accessories"
330190,"Pack accessories"
330190,"NewerTech accessories"
330204,"Crucial accessories"
330204,"Samsung accessories"
330207,"Incase accessories"
330207,"Apple accessories"
330212,"Crucial accessories"
330212,"Samsung accessories"
330224,"Apple accessories"
330224,"D-Link accessories"
330224,"Belkin accessories"
330232,"Crucial accessories"
330243,"Crucial accessories"
330243,"Samsung accessories"
330232,"Wowewa accessories"
330265,"Glyph Atom accessories"
330269,"Moshi accessories"
330269,"Moshi accessories"
330265,"Griffin accessories"
330286,"FCM accessories"
330286,"Seagate accessories"
330317,"OWC accessories"
330318,"Lifeproof accessories"
327969,"Griffin accessories"
327969,"Griffin accessories"
330317,"Samsung accessories"
330318,"Apple extended warranty"
330344,"Apple pc"
330344,"Apple pc"
330347,"QNAP accessories"
330348,"Toshiba accessories"
330347,"Western Digital accessories"
330348,"Tucano accessories"
304318,"ZaggKeys accessories"
304318,"Tucano accessories"
330384,"Apple laptop"
330384,"Apple extended warranty"
322552,"Apple accessories"
322552,"OWC accessories"
330402,"OWC accessories"
330402,"Western Digital accessories"
330404,"Apple laptop"
330414,"Crucial accessories"
329580,"OWC accessories"
268372,"Pack accessories"
268372,"FCM accessories"
330435,"Pack accessories"
330435,"OWC accessories"
330445,"Crucial accessories"
325370,"LaCie accessories"
330448,"Elgato accessories"
330445,"Crucial accessories"
330448,"Pack accessories"
330461,"Apple laptop"
330461,"OWC accessories"
330500,"Crucial accessories"
330500,"NewerTech accessories"
330500,"Jaybird accessories"
330508,"Pack pc"
330508,"Apple accessories"
330514,"OWC accessories"
330514,"Pack accessories"
330514,"Service service"
330518,"Twelve South accessories"
330518,"Griffin accessories"
330523,"Western Digital accessories"
330523,"QNAP accessories"
330414,"Crucial accessories"
329705,"Seagate accessories"
330615,"Apple smartphone"
330615,"Apple smartwhatch"
330683,"Apple laptop"
330683,"Apple extended warranty"
330404,"Griffin accessories"
330700,"iFixit accessories"
330710,"Apple smartphone"
330710,"Belkin accessories"
330715,"SanDisk accessories"
330715,"SanDisk accessories"
330700,"NewerTech accessories"
330717,"Apple smartphone"
330717,"Apple extended warranty"
330717,"Moshi accessories"
330097,"Apple extended warranty"
328264,"Apple pc"
328264,"Apple accessories"
330750,"Bose accessories"
330751,"Philips accessories"
330751,"Philips accessories"
330750,"Moxie accessories"
330768,"Jawbone display"
330768,"Jawbone display"
330788,"Startech accessories"
330788,"SanDisk accessories"
330795,"iHealth accessories"
330795,"iHealth accessories"
329287,"Lifeproof accessories"
329287,"Adonit accessories"
330840,"OWC accessories"
330840,"OWC accessories"
330840,"OWC accessories"
330840,"Seagate accessories"
330795,"Olloclip accessories"
330795,"Hyper Pearl accessories"
330856,"Booq accessories"
330856,"LaCie accessories"
330860,"Kingston accessories"
330860,"Samsung accessories"
330867,"LaCie accessories"
330882,"Spek SeeThru accessories"
330882,"Wacom accessories"
330888,"Belkin accessories"
330888,"TP-Link accessories"
330922,"FCM accessories"
330922,"Pack accessories"
330933,"iHealth accessories"
330933,"iHealth accessories"
330934,"Western Digital accessories"
330934,"Toshiba accessories"
329848,"Synology accessories"
330953,"OWC accessories"
330953,"NewerTech accessories"
330955,"iHealth accessories"
330955,"iHealth accessories"
330955,"iHealth accessories"
330980,"TrackR accessories"
330980,"Apple accessories"
331000,"Crucial accessories"
331000,"Samsung accessories"
331008,"Pack pc"
331010,"NewerTech accessories"
331010,"Apple accessories"
331010,"Apple accessories"
331019,"Philips accessories"
331019,"Belkin accessories"
331008,"Apple accessories"
330012,"LaCie accessories"
327303,"Apple accessories"
327303,"Startech accessories"
331035,"Belkin accessories"
331035,"Moshi accessories"
331036,"FCM accessories"
331036,"FCM accessories"
331037,"Moshi accessories"
331037,"Belkin accessories"
327303,"Startech accessories"
331054,"Belkin accessories"
331054,"Dell display"
331054,"Apple accessories"
331054,"Apple accessories"
331054,"NewerTech accessories"
331074,"FCM accessories"
331076,"FCM accessories"
331076,"NewerTech accessories"
331076,"Crucial accessories"
331086,"Spek SeeThru accessories"
331086,"Spek SeeThru accessories"
329236,"OWC accessories"
331111,"Olloclip accessories"
331119,"Philips accessories"
331119,"Elgato accessories"
